datetime,stock_code,exchange_code,product_type,expiry_date,strike_price,spot_price,callRight,callOpen,callHigh,callLow,callClose,callVolume,callOI,putRight,putOpen,putHigh,putLow,putClose,putVolume,putOI
2024-01-02 10:07:00,NIFFIN,NFO,Options,02-JAN-24,21100,21515.0,Call,276.9,276.9,270.45,270.45,1520,23040,Put,2.05,2.35,2.05,2.35,771160,5328360
2024-01-02 10:07:00,NIFFIN,NFO,Options,02-JAN-24,21400,21515.0,Call,32,32,30.9,30.9,3075720,8132600,Put,56.95,57.6,56.95,57.6,408560,4128640
2024-01-02 10:07:00,NIFFIN,NFO,Options,09-JAN-24,21400,21515.0,Call,175.55,177,175.55,177,1400,125000,Put,149.2,152.85,149.2,152.85,2840,139680
2024-01-02 10:08:00,NIFFIN,NFO,Options,02-JAN-24,20800,21503.4,Call,568.4,568.4,568.4,568.4,0,1640,Put,.4,.45,.4,.45,81000,2699640
2024-01-02 10:08:00,NIFFIN,NFO,Options,02-JAN-24,21100,21503.4,Call,258.45,264.6,258.45,264.6,720,22920,Put,2.25,2.35,2.15,2.25,767400,5488320
2024-01-02 10:08:00,NIFFIN,NFO,Options,02-JAN-24,21400,21503.4,Call,28.85,28.85,24.4,25.65,2292360,7601120,Put,60.8,63.45,60.5,63.45,1262640,4547120
2024-01-02 10:08:00,NIFFIN,NFO,Options,09-JAN-24,21400,21503.4,Call,177.25,177.25,171.4,172.75,6080,119920,Put,152.1,155.5,152.1,155.15,6760,138880
2024-01-02 10:12:00,NIFFIN,NFO,Options,02-JAN-24,20800,21490.0,Call,554.9,554.9,554.9,554.9,0,1640,Put,.5,.5,.45,.5,217680,2789320
2024-01-02 10:12:00,NIFFIN,NFO,Options,02-JAN-24,21100,21490.0,Call,269.8,269.8,253.5,259.3,2080,21440,Put,2.35,2.9,2.3,2.9,1269560,5649560
2024-01-02 10:12:00,NIFFIN,NFO,Options,02-JAN-24,21400,21490.0,Call,24.65,25.05,20.55,22.05,2619440,8253240,Put,59.4,69.15,57.3,69.15,1124040,4827560
